,Unnamed: 0.1,Unnamed: 0,name_hp,longName,CASNumber,agentType,materialType,units,gasDepVelocity,gasDepVelocity_units,antoine_a_hp,antoine_a_units,antoine_b_hp,antoine_b_units,antoine_c_hp,antoine_c_units,liquidDensity_a,liquidDensity_a_units,liquidDensity_b,liquidDensity_b_units,molecularWeight,molecularWeight_units,agent_key,version,agent_type,name_fp,standard_code,description,molecular_weight,molecular_volume,boiling_point,freezing_point,antoine_a_fp,antoine_b_fp,antoine_c_fp,inst_aerosol_present,skin_factor,liquid_density,placard_number,from,name,antoine_a,antoine_b,antoine_c
357,357,,,,1712-64-7,,,,,,,,,,,,,,,,,,1277.0,0.0,TIC,Isopropyl nitrate,1712-64-7,'',105.11,,104.2632332,-273.15,6.42006,1018.568,183.528,False,,,1222.0,fp,Isopropyl nitrate,6.42006,1018.568,183.528
358,358,,,,463-51-4,,,,,,,,,,,,,,,,,,1278.0,0.0,TIC,Ketene,463-51-4,gas; penetrating odor,42.04,,-49.8,-151.1,6.85232,766.685,242.541,False,,,2521.0,fp,Ketene,6.85232,766.685,242.541
359,359,,,,7439-90-9,,,,,,,,,,,,,,,,,,1279.0,0.0,TIC,Krypton,7439-90-9,"colorless, odorless, inert gas",83.8,,-153.3,-157.4,0.0,0.0,0.0,False,,,1056.0,fp,Krypton,0.0,0.0,0.0
360,360,,,,141-79-7,,,,,,,,,,,,,,,,,,1280.0,0.0,TIC,Mesityl oxide,141-79-7,"colorless, oily liquid; honey-like odor",98.14,114.2225326,129.8,-53.0,7.06863,1434.631,213.062,False,,0.8592,1229.0,fp,Mesityl oxide,7.06863,1434.631,213.062
361,361,,,,79-41-4,,,,,,,,,,,,,,,,,,1281.0,0.0,TIC,Methacrylic acid,79-41-4,long prisms or a corrosive liquid,86.09,84.79267212,161.0,15.0,8.24835,2094.201,228.636,False,,1.0153,2531.0,fp,Methacrylic acid,8.24835,2094.201,228.636
362,362,,,,126-98-7,,,,,,,,,,,,,,,,,,1282.0,0.0,TIC,Methacrylonitrile,126-98-7,liquid,67.09,83.8520185,90.3,-35.8,6.99865,1353.573,238.029,False,,0.8001,3079.0,fp,Methacrylonitrile,6.99865,1353.573,238.029
363,363,,,,79-20-9,,,,,,,,,,,,,,,,,,1285.0,0.0,TIC,Methyl acetate,79-20-9,colorless liquid; pleasant odor,74.08,79.2977949,56.9,-98.0,7.07874,1164.426,220.46,False,,0.9342,1231.0,fp,Methyl acetate,7.07874,1164.426,220.46
364,364,,,,74-99-7,,,,,,,,,,,,,,,,,,1286.0,0.0,TIC,Methyl acetylene,74-99-7,'',40.06,56.7261399,-23.2,-102.7,6.905787065,818.384,226.693,False,,0.7062,1060.0,fp,Methyl acetylene,6.905787065,818.384,226.693
365,365,,,,96-33-3,,,,,,,,,,,,,,,,,,1287.0,0.0,TIC,Methyl acrylate,96-33-3,liquid lacrimator; acrid odor,86.09,90.28841112,80.2,-76.8,7.19837,1338.663,229.634,False,,0.9535,1919.0,fp,Methyl acrylate,7.19837,1338.663,229.634
366,366,,,,109-87-5,,,,,,,,,,,,,,,,,,1288.0,0.0,TIC,Methylal,109-87-5,"colorless, clear, volatile, flammable liquid; chloroform odor",76.09,88.54881881,41.9,-104.8,6.91185,1068.35,222.741,False,,0.8593,1234.0,fp,Methylal,6.91185,1068.35,222.741
367,367,,,,"100-61-8, 26915-12-8",,,,,,,,,,,,,,,,,,1290.0,0.0,TIC,N-methylaniline,"100-61-8, 26915-12-8",colorless or slightly yellow liquid,107.15,108.3417594,195.9,-57.0,7.86919,2226.576,250.694,False,,0.989,,fp,N-methylaniline,7.86919,2226.576,250.694
368,368,,,,74-83-9,,,,,,,,,,,,,,,,,,1291.0,0.0,TIC,Methyl bromide,74-83-9,"colorless, poisonous gas",94.94,54.87861272,3.6,-93.6,7.14384,1069.708,247.379,False,,1.73,1062.0,fp,Methyl bromide,7.14384,1069.708,247.379
369,369,,,,563-80-4,,,,,,,,,,,,,,,,,,1292.0,0.0,TIC,3-Methylbutan-2-one,563-80-4,"colorless, flammable liquid; acetone-like odor",86.13,106.3333333,94.4,-93.0,8.50069,1806.925,232.532,False,,0.81,2397.0,fp,3-Methylbutan-2-one,8.50069,1806.925,232.532
370,370,,,,"513-35-9, 26760-64-5",,,,,,,,,,,,,,,,,,1293.0,0.0,TIC,2-Methyl-2-butene,"513-35-9, 26760-64-5",highly flammable liquid; disagreeable odor,70.13,106.2575758,38.6,-133.8,6.92237,1098.619,233.261,False,,0.66,2460.0,fp,2-Methyl-2-butene,6.92237,1098.619,233.261
371,371,,,,563-45-1,,,,,,,,,,,,,,,,,,1294.0,0.0,TIC,3-Methyl-1-butene,563-45-1,'',70.13,112.8762273,20.1,-168.5,6.82636,1013.575,236.83,False,,0.6213,2561.0,fp,3-Methyl-1-butene,6.82636,1013.575,236.83
372,372,,,,591-78-6,,,,,,,,,,,,,,,,,,1295.0,0.0,TIC,Methyl butyl ketone,591-78-6,colorless liquid,100.16,123.4561814,127.6,-55.8,8.54225,2011.668,227.786,False,,0.8113,1224.0,fp,Methyl butyl ketone,8.54225,2011.668,227.786
373,373,,,,623-42-7,,,,,,,,,,,,,,,,,,1296.0,0.0,TIC,Methyl butyrate,623-42-7,colorless liquid,102.13,113.6798753,102.7,-85.8,7.46009,1528.058,231.544,False,,0.8984,1237.0,fp,Methyl butyrate,7.46009,1528.058,231.544
374,374,,,,74-87-3,,,,,,,,,,,,,,,,,,1297.0,0.0,TIC,Methyl chloride,74-87-3,"colorless, poisonous gas of mild odor",50.49,55.42261251,-24.2,-97.7,7.10017,951.561,249.682,False,,0.911,1063.0,fp,Methyl chloride,7.10017,951.561,249.682
375,375,,,,96-34-4,,,,,,,,,,,,,,,,,,1298.0,0.0,TIC,Methyl chloroacetate,96-34-4,colorless liquid,108.52,87.65751212,129.8,-32.1,7.15628,1390.083,195.64,False,,1.238,2295.0,fp,Methyl chloroacetate,7.15628,1390.083,195.64
376,376,,,,96-37-7,,,,,,,,,,,,,,,,,,1299.0,0.0,TIC,Methylcyclopentane,96-37-7,'',84.16,112.42319,71.8,-142.4,6.86283,1186.059,226.042,False,,0.7486,2298.0,fp,Methylcyclopentane,6.86283,1186.059,226.042
377,377,,,,116-54-1,,,,,,,,,,,,,,,,,,1300.0,0.0,TIC,Methyl dichloroacetate,116-54-1,'',142.97,,142.8,-52.2,7.73068,1820.46,232.293,False,,,2299.0,fp,Methyl dichloroacetate,7.73068,1820.46,232.293
378,378,,,,104-90-5,,,,,,,,,,,,,,,,,,1301.0,0.0,TIC,2-Methyl-5-ethylpyridine,104-90-5,liquid; aromatic odor,121.18,131.9468641,177.8,-70.3,5.62874,805.918,113.17,False,,0.9184,2300.0,fp,2-Methyl-5-ethylpyridine,5.62874,805.918,113.17
379,379,,,,593-53-3,,,,,,,,,,,,,,,,,,1302.0,0.0,TIC,Methyl fluoride,593-53-3,gas; agreeable ether-like odor,34.03,38.34798287,-78.3,-141.8,0.0,0.0,0.0,False,,0.8874,2454.0,fp,Methyl fluoride,0.0,0.0,0.0
380,380,,,,107-31-3,,,,,,,,,,,,,,,,,,1303.0,0.0,TIC,Methyl formate,107-31-3,colorless flammable liquid; agreeable odor,60.05,60.84093212,31.7,-99.0,3.12607,6.524,-5.39,False,,0.987,1243.0,fp,Methyl formate,3.12607,6.524,-5.39
381,381,,,,534-22-5,,,,,,,,,,,,,,,,,,1304.0,0.0,TIC,2-Methylfuran,534-22-5,'',82.1,,65.24291961,-88.7,7.69038,1643.082,276.384,False,,,2301.0,fp,2-Methylfuran,7.69038,1643.082,276.384
382,382,,,,115-19-5,,,,,,,,,,,,,,,,,,1306.0,0.0,TIC,2-Methyl-2-hydroxy-3-butyne,115-19-5,'',84.12,,104.4446749,2.6,6.74439,1016.517,158.657,False,,,,fp,2-Methyl-2-hydroxy-3-butyne,6.74439,1016.517,158.657
383,383,,,,74-88-4,,,,,,,,,,,,,,,,,,1307.0,0.0,TIC,Methyl iodide,74-88-4,"colorless, poisonous liquid; turns brown when exposed to light",141.94,62.25438596,42.4,-66.5,8.01791,1755.986,299.261,False,,2.28,2644.0,fp,Methyl iodide,8.01791,1755.986,299.261
384,384,,,,108-11-2,,,,,,,,,,,,,,,,,,1308.0,0.0,TIC,Methyl isobutyl carbinol,108-11-2,'',102.18,126.5386997,131.7,-273.15,10.44853,3831.194,374.829,False,,0.8075,2053.0,fp,Methyl isobutyl carbinol,10.44853,3831.194,374.829
385,385,,,,556-61-6,,,,,,,,,,,,,,,,,,1310.0,0.0,TIC,Methyl isothiocyanate,556-61-6,crystals; highly irritating pesticide,73.12,68.39397624,118.9,-273.15,3.03266,129.47,55.603,False,,1.0691,2477.0,fp,Methyl isothiocyanate,3.03266,129.47,55.603
386,386,,,,556-24-1,,,,,,,,,,,,,,,,,,1311.0,0.0,TIC,Methyl isovalerate,556-24-1,liquid; valerian odor,116.18,131.8728717,116.5,-273.15,7.40329,1582.466,233.027,False,,0.881,2400.0,fp,Methyl isovalerate,7.40329,1582.466,233.027
387,387,,,,80-62-6,,,,,,,,,,,,,,,,,,1313.0,0.0,TIC,Methyl methacrylate monomer,80-62-6,'',100.12,106.059322,100.3,-48.2,8.25295,1945.56,265.581,False,,0.944,1247.0,fp,Methyl methacrylate monomer,8.25295,1945.56,265.581
388,388,,,,43133-95-5,,,,,,,,,,,,,,,,,,1314.0,0.0,TIC,Methyl pentane,43133-95-5,'',86.18,131.9350888,60.27083657,-273.15,6.8391,1135.41,226.572,False,,0.6532,,fp,Methyl pentane,6.8391,1135.41,226.572
389,389,,,,149-74-6,,,,,,,,,,,,,,,,,,1315.0,0.0,TIC,Methylphenyldichlorosilane,149-74-6,'',191.13,161.0736558,204.2,-43.5,7.3947,1965.971,230.12,False,,1.1866,2437.0,fp,Methylphenyldichlorosilane,7.3947,1965.971,230.12
390,390,,,,554-12-1,,,,,,,,,,,,,,,,,,1316.0,0.0,TIC,Methyl propionate,554-12-1,colorless liquid,88.11,96.29508197,79.5,-87.5,6.91496,1155.987,207.171,False,,0.915,1248.0,fp,Methyl propionate,6.91496,1155.987,207.171
391,391,,,,557-17-5,,,,,,,,,,,,,,,,,,1317.0,0.0,TIC,Methyl propyl ether,557-17-5,"mobile, flammable liquid",74.12,100.7612833,39.1,-139.2,6.5626,903.588,206.459,False,,0.7356,2612.0,fp,Methyl propyl ether,6.5626,903.588,206.459
392,392,,,,107-87-9,,,,,,,,,,,,,,,,,,1318.0,0.0,TIC,Methyl propyl ketone,107-87-9,colorless liquid,86.13,106.4647713,102.3,-76.9,7.01753,1311.145,214.693,False,,0.809,1249.0,fp,Methyl propyl ketone,7.01753,1311.145,214.693
393,393,,,,109-06-8,,,,,,,,,,,,,,,,,,1319.0,0.0,TIC,2-Methylpyridine,109-06-8,colorless liquid; strong unpleasant odor,93.13,98.62331886,129.4,-66.7,7.01123,1401.681,209.988,False,,0.9443,2313.0,fp,2-Methylpyridine,7.01123,1401.681,209.988
394,394,,,,108-89-4,,,,,,,,,,,,,,,,,,1320.0,0.0,TIC,4-Methyl pyridine,108-89-4,"flammable liquid; obnoxious, sweetish odor",93.13,97.53875157,145.4,3.6,7.0449,1482.84,210.743,False,,0.9548,2313.0,fp,4-Methyl pyridine,7.0449,1482.84,210.743
395,395,,,,91-62-3,,,,,,,,,,,,,,,,,,1321.0,0.0,TIC,6-Methylquinoline,91-62-3,'',143.19,132.2649178,258.6,-22.2,7.00274,1802.833,172.447,False,,1.0826,,fp,6-Methylquinoline,7.00274,1802.833,172.447
396,396,,,,611-32-5,,,,,,,,,,,,,,,,,,1322.0,0.0,TIC,8-Methylquinoline,611-32-5,'',143.19,,247.8930201,-80.0,7.26087,1921.712,190.847,False,,,,fp,8-Methylquinoline,7.26087,1921.712,190.847
397,397,,,,622-97-9,,,,,,,,,,,,,,,,,,1323.0,0.0,TIC,P-methylstyrene,622-97-9,'',118.18,128.8346234,172.8,-34.1,7.04842,1594.812,209.895,False,,0.9173,1993.0,fp,P-methylstyrene,7.04842,1594.812,209.895
398,398,,,,556-64-9,,,,,,,,,,,,,,,,,,1324.0,0.0,TIC,Methyl thiocyanate,556-64-9,colorless liquid; onion odor,73.12,68.46441948,131.5,-51.1,7.16502,1566.033,232.507,False,,1.068,,fp,Methyl thiocyanate,7.16502,1566.033,232.507
399,399,,,,75-79-6,,,,,,,,,,,,,,,,,,1325.0,0.0,TIC,Methyltrichlorosilane,75-79-6,'',149.48,117.7007874,66.4,-77.8,6.87213,1167.0,226.15,False,,1.27,1250.0,fp,Methyltrichlorosilane,6.87213,1167.0,226.15
400,400,,,,107-10-8,,,,,,,,,,,,,,,,,,1326.0,0.0,TIC,Monopropylamine,107-10-8,"colorless, alkaline liquid; strong ammonia odor",59.11,82.21140473,47.9,-83.0,6.92646,1044.028,210.836,False,,0.719,1277.0,fp,Monopropylamine,6.92646,1044.028,210.836
401,401,,,,91-20-3,,,,,,,,,,,,,,,,,,1327.0,0.0,TIC,Naphthalene,91-20-3,"white scales, powder, balls, or cakes; odor of mothballs; sublimes at room temperature",128.17,110.3012048,218.0,80.3,7.14627,1831.571,211.821,False,,1.162,1334.0,fp,Naphthalene,7.14627,1831.571,211.821
402,402,,,,75-83-2,,,,,,,,,,,,,,,,,,1328.0,0.0,TIC,Neohexane,75-83-2,'',86.18,132.8912876,49.7,-98.9,6.75483,1081.176,229.343,False,,0.6485,1208.0,fp,Neohexane,6.75483,1081.176,229.343
403,403,,,,1/9/7440,,,,,,,,,,,,,,,,,,1329.0,0.0,TIC,Neon,1/9/7440,"colorless, odorless, inert gas",20.18,,-246.1,-248.6,0.0,0.0,0.0,False,,,1065.0,fp,Neon,0.0,0.0,0.0
404,404,,,,13463-39-3,,,,,,,,,,,,,,,,,,1330.0,0.0,TIC,Nickel carbonyl,13463-39-3,"poisonous, volatile liquid; oxidizes in air, exploding at 60 degrees Celsius",170.75,129.552352,42.8,-19.0,7.51245,1409.037,261.513,False,,1.318,1259.0,fp,Nickel carbonyl,7.51245,1409.037,261.513
405,405,,,,98-95-3,,,,,,,,,,,,,,,,,,1331.0,0.0,TIC,Nitrobenzene,98-95-3,colorless to pale yellow liquid; poisonous; almond odor,123.11,102.2763147,210.8,5.8,7.09063,1727.592,199.712,False,,1.2037,1662.0,fp,Nitrobenzene,7.09063,1727.592,199.712
406,406,,,,79-24-3,,,,,,,,,,,,,,,,,,1332.0,0.0,TIC,Nitroethane,79-24-3,oily liquid; pleasant odor,75.07,71.85107198,114.1,-89.5,7.58777,1671.266,241.187,False,,1.0448,2842.0,fp,Nitroethane,7.58777,1671.266,241.187
407,407,,,,7727-37-9,,,,,,,,,,,,,,,,,,1333.0,0.0,TIC,Nitrogen,7727-37-9,odorless gas; condenses to a liquid,28.01,34.83830846,-195.8,-210.0,0.0,0.0,0.0,False,,0.804,1066.0,fp,Nitrogen,0.0,0.0,0.0
408,408,,,,75-52-5,,,,,,,,,,,,,,,,,,1335.0,0.0,TIC,Nitromethane,75-52-5,oily liquid; somewhat disagreeable odor,61.04,53.68041509,101.2,-28.5,7.28052,1446.196,227.517,False,,1.1371,1261.0,fp,Nitromethane,7.28052,1446.196,227.517
409,409,,,,25322-01-4,,,,,,,,,,,,,,,,,,1336.0,0.0,TIC,1-Nitropropane,25322-01-4,liquid,89.09,89.43881136,132.2,-107.8,7.11284,1466.368,215.121,False,,0.9961,2608.0,fp,1-Nitropropane,7.11284,1466.368,215.121
410,410,,,,79-46-9,,,,,,,,,,,,,,,,,,1337.0,0.0,TIC,2-Nitropropane,79-46-9,liquid,89.09,90.7137766,120.2,-91.3,7.48654,1664.036,240.995,False,,0.9821,3241.0,fp,2-Nitropropane,7.48654,1664.036,240.995
411,411,,,,2696-92-6,,,,,,,,,,,,,,,,,,1338.0,0.0,TIC,Nitrosyl chloride,2696-92-6,"very corrosive, reddish-yellow gas",65.46,46.19618913,-5.4,-59.6,7.505777065,1151.544,255.287,False,,1.417,1069.0,fp,Nitrosyl chloride,7.505777065,1151.544,255.287
412,412,,,,1321-12-6,,,,,,,,,,,,,,,,,,1339.0,0.0,TIC,Nitrotoluene,1321-12-6,yellowish liquid,137.1,117.9659267,220.0,-273.15,6.16817,1130.679,121.626,False,,1.1622,1664.0,fp,Nitrotoluene,6.16817,1130.679,121.626
413,413,,,,88-72-2,,,,,,,,,,,,,,,,,,1340.0,0.0,TIC,O-nitrotoluene,88-72-2,yellowish liquid,137.14,118.0003442,222.5,-3.2,6.16817,1130.679,121.626,False,,1.1622,1664.0,fp,O-nitrotoluene,6.16817,1130.679,121.626
414,414,,,,99-99-0,,,,,,,,,,,,,,,,,,1341.0,0.0,TIC,P-nitrotoluene,99-99-0,yellowish crystals,137.14,124.2435224,238.5,51.6,6.9675,1699.858,182.682,False,,1.1038,1664.0,fp,P-nitrotoluene,6.9675,1699.858,182.682
415,415,,,,10024-97-2,,,,,,,,,,,,,,,,,,1342.0,0.0,TIC,Nitrous oxide,10024-97-2,laughing gas; colorless asphyxiant,44.01,22.37417387,-88.5,-90.8,0.0,0.0,0.0,False,,1.967,1070.0,fp,Nitrous oxide,0.0,0.0,0.0
416,416,,,,111-84-2,,,,,,,,,,,,,,,,,,1343.0,0.0,TIC,N-nonane,111-84-2,'',128.26,178.7346711,150.8,-53.5,6.69999,1492.928,217.255,False,,0.7176,,fp,N-nonane,6.69999,1492.928,217.255
417,417,,,,124-11-8,,,,,,,,,,,,,,,,,,1344.0,0.0,TIC,1-Nonene,124-11-8,'',126.24,169.8372124,146.9,-81.2,6.95389,1435.359,205.535,False,,0.7433,1993.0,fp,1-Nonene,6.95389,1435.359,205.535
418,418,,,,115-25-3,,,,,,,,,,,,,,,,,,1345.0,0.0,TIC,Octafluorocyclobutane,115-25-3,'',200.03,,-6.0,-40.2,7.128997065,1007.399,242.945,False,,,1976.0,fp,Octafluorocyclobutane,7.128997065,1007.399,242.945
419,419,,,,76-19-7,,,,,,,,,,,,,,,,,,1346.0,0.0,TIC,Octafluoropropane,76-19-7,'',188.02,,-36.7,-147.7,6.963657065,842.613,243.127,False,,,2424.0,fp,Octafluoropropane,6.963657065,842.613,243.127
420,420,,,,111-65-9,,,,,,,,,,,,,,,,,,1347.0,0.0,TIC,N-octane,111-65-9,flammable liquid,114.23,163.5080587,125.7,-56.8,8.0763,1936.281,253.007,False,,0.69862,,fp,N-octane,8.0763,1936.281,253.007
421,421,,,,111-66-0,,,,,,,,,,,,,,,,,,1348.0,0.0,TIC,1-Octene,111-66-0,'',112.21,156.9590152,121.3,-101.7,6.93262,1353.486,212.764,False,,0.7149,1993.0,fp,1-Octene,6.93262,1353.486,212.764
422,422,,,,7782-44-7,,,,,,,,,,,,,,,,,,1349.0,0.0,TIC,Oxygen,7782-44-7,"colorless, odorless gas; supports combustion",32.0,28.07017544,-183.0,-218.8,0.0,0.0,0.0,False,,1.14,1072.0,fp,Oxygen,0.0,0.0,0.0
423,423,,,,7783-41-7,,,,,,,,,,,,,,,,,,1350.0,0.0,TIC,Oxygen difluoride,7783-41-7,'',54.0,28.42105263,-145.6,-233.9,0.0,0.0,0.0,False,,1.9,2190.0,fp,Oxygen difluoride,0.0,0.0,0.0
424,424,,,,10028-15-6,,,,,,,,,,,,,,,,,,1351.0,0.0,TIC,Ozone,10028-15-6,"bluish, explosive gas or blue liquid; pleasant odor",48.0,29.73977695,-111.3,-193.0,0.0,0.0,0.0,False,,1.614,1995.0,fp,Ozone,0.0,0.0,0.0
425,425,,,,76-01-7,,,,,,,,,,,,,,,,,,1352.0,0.0,TIC,Pentachloroethane,76-01-7,liquid; chloroform-like odor,202.29,120.4393903,159.9,-29.0,6.64274,1342.271,196.506,False,,1.6796,1669.0,fp,Pentachloroethane,6.64274,1342.271,196.506
426,426,,,,504-60-9,,,,,,,,,,,,,,,,,,1353.0,0.0,TIC,"1,3-Pentadiene",504-60-9,'',68.12,100.7692308,42.8,-141.1,6.94776,1119.249,232.952,False,,0.676,1993.0,fp,"1,3-Pentadiene",6.94776,1119.249,232.952
427,427,,,,591-93-5,,,,,,,,,,,,,,,,,,1354.0,0.0,TIC,"1,4-Pentadiene",591-93-5,'',68.12,,26.0,-148.3,7.03467,1108.225,241.046,False,,,,fp,"1,4-Pentadiene",7.03467,1108.225,241.046
428,428,,,,109-66-0,,,,,,,,,,,,,,,,,,1355.0,0.0,TIC,N-pentane,109-66-0,flammable liquid,72.15,115.18567,36.1,-129.7,6.8643,1070.617,232.696,False,,0.62638,,fp,N-pentane,6.8643,1070.617,232.696
429,429,,,,71-41-0,,,,,,,,,,,,,,,,,,1356.0,0.0,TIC,N-pentanol,71-41-0,liquid; mild characteristic odor; irritating to eyes,88.15,108.2126197,137.8,-77.6,7.55787,1492.549,181.529,False,,0.8146,,fp,N-pentanol,7.55787,1492.549,181.529
430,430,,,,109-67-1,,,,,,,,,,,,,,,,,,1357.0,0.0,TIC,1-Pentene,109-67-1,liquid,70.13,109.0838389,30.0,-165.1,6.78568,1014.294,229.783,False,,0.6429,1108.0,fp,1-Pentene,6.78568,1014.294,229.783
431,431,,,,108-95-2,,,,,,,,,,,,,,,,,,1359.0,0.0,TIC,Phenol,108-95-2,"colorless, needle crystals or white, crystalline mass; poisonous and caustic",94.11,87.87114846,181.8,40.9,7.12198,1509.677,174.201,False,,1.071,1671.0,fp,Phenol,7.12198,1509.677,174.201
432,432,,,,103-80-0,,,,,,,,,,,,,,,,,,1360.0,0.0,TIC,Phenylacetyl chloride,103-80-0,'',154.6,,209.713736,-273.15,7.89846,2224.227,233.566,False,,,2577.0,fp,Phenylacetyl chloride,7.89846,2224.227,233.566
433,433,,,,100-63-0,,,,,,,,,,,,,,,,,,1361.0,0.0,TIC,Phenylhydrazine,100-63-0,prisms or oil; turns yellow to dark red on exposure to light and air,108.14,98.50610312,243.5,19.2,8.06061,2480.263,235.654,False,,1.0978,2572.0,fp,Phenylhydrazine,8.06061,2480.263,235.654
434,434,,,,103-71-9,,,,,,,,,,,,,,,,,,1362.0,0.0,TIC,Phenyl isocyanate,103-71-9,liquid with acrid odor; irritating to eyes,119.12,108.7258123,166.3,-30.0,7.39799,1800.757,232.847,False,,1.0956,2487.0,fp,Phenyl isocyanate,7.39799,1800.757,232.847
435,435,,,,108-98-5,,,,,,,,,,,,,,,,,,1363.0,0.0,TIC,Phenyl mercaptan,108-98-5,"liquid; repulsive, garlic-like odor; oxidizes in air",110.18,102.7032066,169.1,-14.9,6.99019,1529.454,203.048,False,,1.0728,2337.0,fp,Phenyl mercaptan,6.99019,1529.454,203.048
436,436,,,,98-13-5,,,,,,,,,,,,,,,,,,1364.0,0.0,TIC,Phenyltrichlorosilane,98-13-5,'',211.55,160.1438304,201.8,-40.0,6.9834,1641.0,199.15,False,,1.321,1804.0,fp,Phenyltrichlorosilane,6.9834,1641.0,199.15
437,437,,,,7789-60-8,,,,,,,,,,,,,,,,,,1368.0,0.0,TIC,Phosphorus tribromide,7789-60-8,"colorless, fuming liquid; very penetrating odor; corrosive",270.73,94.99298246,172.8,-41.6,7.02639,1694.636,233.409,False,,2.85,1808.0,fp,Phosphorus tribromide,7.02639,1694.636,233.409
438,438,,,,12/2/7719,,,,,,,,,,,,,,,,,,1369.0,0.0,TIC,Phosphorus trichloride,12/2/7719,"colorless, clear, fuming liquid",137.33,87.24904701,76.1,-92.0,7.07015,1304.47,236.185,False,,1.574,1809.0,fp,Phosphorus trichloride,7.07015,1304.47,236.185
439,439,,,,108-99-6,,,,,,,,,,,,,,,,,,1370.0,0.0,TIC,Beta-picoline,108-99-6,colorless liquid; sweetish odor,93.13,97.35521639,144.1,-18.1,7.05389,1484.307,211.544,False,,0.9566,2313.0,fp,Beta-picoline,7.05389,1484.307,211.544
440,440,,,,110-89-4,,,,,,,,,,,,,,,,,,1371.0,0.0,TIC,Piperidine,110-89-4,liquid; soapy feel; characteristic odor,85.15,98.75898863,106.4,-10.5,6.85699,1239.577,205.528,False,,0.8622,2401.0,fp,Piperidine,6.85699,1239.577,205.528
441,441,,,,463-49-0,,,,,,,,,,,,,,,,,,1372.0,0.0,TIC,Propadiene,463-49-0,'',40.06,22.41745943,-34.5,-136.3,6.673187065,755.286,233.991,False,,1.787,2200.0,fp,Propadiene,6.673187065,755.286,233.991
442,442,,,,74-98-6,,,,,,,,,,,,,,,,,,1373.0,0.0,TIC,Propane,74-98-6,"odorless gas; burns with luminous, smoky flame",44.1,75.34597642,-42.0,-187.7,7.41188,1149.36,298.056,False,,0.5853,1075.0,fp,Propane,7.41188,1149.36,298.056
443,443,,,,79869-58-2,,,,,,,,,,,,,,,,,,1374.0,0.0,TIC,Propanethiol,79869-58-2,'',76.16,90.34400949,67.71819859,-273.15,6.92863,1183.392,224.634,False,,0.843,2402.0,fp,Propanethiol,6.92863,1183.392,224.634
444,444,,,,71-23-8,,,,,,,,,,,,,,,,,,1375.0,0.0,TIC,N-propanol,71-23-8,liquid; alcoholic and slightly stupefying odor,60.1,74.63057246,97.2,-126.2,8.18894,1690.864,221.346,False,,0.8053,,fp,N-propanol,8.18894,1690.864,221.346
445,445,,,,79-09-4,,,,,,,,,,,,,,,,,,1376.0,0.0,TIC,Propionic acid,79-09-4,oily liquid; rancid odor,74.08,74.60221551,141.2,-20.7,7.62068,1679.869,213.318,False,,0.993,1848.0,fp,Propionic acid,7.62068,1679.869,213.318
446,446,,,,123-62-6,,,,,,,,,,,,,,,,,,1377.0,0.0,TIC,Propionic anhydride,123-62-6,liquid; pungent odor,130.14,129.2941666,167.0,-45.0,6.10586,949.198,127.252,False,,1.00654193,2496.0,fp,Propionic anhydride,6.10586,949.198,127.252
447,447,,,,109-60-4,,,,,,,,,,,,,,,,,,1379.0,0.0,TIC,N-propyl acetate,109-60-4,liquid; odor of pears,102.13,122.1650718,101.5,-95.0,7.01896,1283.861,208.772,False,,0.836,,fp,N-propyl acetate,7.01896,1283.861,208.772
448,448,,,,103-65-1,,,,,,,,,,,,,,,,,,1380.0,0.0,TIC,N-propyl benzene,103-65-1,liquid,120.19,139.4315545,159.2,-99.6,6.95094,1490.963,207.15,False,,0.862,,fp,N-propyl benzene,6.95094,1490.963,207.15
449,449,,,,115-07-1,,,,,,,,,,,,,,,,,,1381.0,0.0,TIC,Propylene,115-07-1,flammable gas; burns with yellow sooty flame,42.08,81.88363495,-47.7,-185.3,0.0,0.0,0.0,False,,0.5139,1075.0,fp,Propylene,0.0,0.0,0.0
450,450,,,,75-56-9,,,,,,,,,,,,,,,,,,1382.0,0.0,TIC,Propylene oxide,75-56-9,"colorless, extremely flammable liquid",58.08,69.94219653,34.5,-111.9,6.42556,802.487,191.802,False,,0.8304,1280.0,fp,Propylene oxide,6.42556,802.487,191.802
451,451,,,,110-74-7,,,,,,,,,,,,,,,,,,1383.0,0.0,TIC,N-propyl formate,110-74-7,colorless liquid; pleasant odor,88.11,97.79134295,80.8,-92.9,6.90905,1159.609,207.335,False,,0.901,,fp,N-propyl formate,6.90905,1159.609,207.335
452,452,,,,107-03-9,,,,,,,,,,,,,,,,,,1384.0,0.0,TIC,Propyl mercaptan,107-03-9,'',76.16,90.34400949,67.7,-113.2,6.92863,1183.392,224.634,False,,0.843,2402.0,fp,Propyl mercaptan,6.92863,1183.392,224.634
453,453,,,,627-13-4,,,,,,,,,,,,,,,,,,1385.0,0.0,TIC,N-propyl nitrate,627-13-4,pale yellow liquid; heating may cause explosion,105.1,99.73429493,110.6,-273.15,7.73719,1721.723,245.49,False,,1.0538,,fp,N-propyl nitrate,7.73719,1721.723,245.49
454,454,,,,140-76-1,,,,,,,,,,,,,,,,,,1387.0,0.0,TIC,"Pyridine, 2-methyl-5-vinyl-",140-76-1,'',119.18,,181.1,-14.3,6.35364,1135.712,143.982,False,,,,fp,"Pyridine, 2-methyl-5-vinyl-",6.35364,1135.712,143.982
